book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases
32734,1.0179028132992327,259,398,0.2813299232736573,302.0,15.964194373401535,107.0,1.418455623197693,110.0,787,4.034123678308235,1785,30505,3.4705882352941178,1357,4.239382239382239,0.6624040920716112,2.0127877237851663,0.27365728900255754,0.7723785166240409
30010,0.4608294930875576,256,100,0.10138248847926268,61.0,15.47004608294931,32.0,1.2070300863866548,22.0,410,3.3932082216264523,769,14089,3.0599078341013826,664,1.59375,1.1797235023041475,1.8894009216589862,0.14746543778801843,0.28110599078341014
29299,0.8720271800679502,516,770,0.1347678369195923,302.0,13.916194790486976,127.0,1.3721516927083333,119.0,1474,3.8916015625,2328,58842,2.7134767836919593,2396,3.643410852713178,0.5843714609286523,1.6693091732729333,0.1438278595696489,0.3420158550396376
30140,1.0487603305785125,1024,1269,0.0834710743801653,256.0,16.60082644628099,93.0,1.4144471548762882,101.0,2526,3.985712152138199,3133,97841,3.2950413223140496,3987,2.8935546875,0.8462809917355372,2.087603305785124,0.0768595041322314,0.2115702479338843
30764,1.028892455858748,606,641,0.5730337078651685,809.0,17.203852327447834,343.0,1.4151894010076507,357.0,1338,3.9800335883560365,1943,51872,3.409309791332263,2124,2.504950495049505,0.9727126805778491,2.147672552166934,0.550561797752809,1.2985553772070626
21897,1.3041666666666667,534,313,0.2,138.0,23.3875,57.0,1.5261001247104935,48.0,847,4.457509353287012,1318,30405,6.704166666666667,1609,2.01310861423221,2.225,3.529166666666667,0.2375,0.575
21510,0.6299597118788914,5188,5160,0.007203027713343914,189.0,12.032108411671347,80.0,1.3567551113591396,59.0,10333,3.7953934351377403,6908,448248,2.1151263581980224,17325,2.3394371626831147,0.6333780979123428,1.2615065315590281,0.009766817238432425,0.023074105725796604
30493,0.6674769081186194,1678,1373,0.06660184735051045,316.0,14.098687408847837,122.0,1.3335402227509396,137.0,3316,3.7182510947898346,3134,130882,2.630529897909577,5411,2.2246722288438616,0.8157510938259601,1.612056392805056,0.05930967428293631,0.1536217792902285
30458,1.0243093922651934,879,927,0.019889502762430938,41.0,17.08950276243094,16.0,1.420858657700763,18.0,1887,4.050045260571577,2670,76158,3.4994475138121546,3167,2.602957906712173,0.9712707182320443,2.0850828729281767,0.017679558011049725,0.045303867403314914
30728,1.1697127937336815,438,448,0.1671018276762402,163.0,19.804177545691907,84.0,1.4779169413315756,64.0,1000,4.242320369149637,1643,39008,4.065274151436031,1557,2.5547945205479454,1.1436031331592689,2.6109660574412534,0.2193211488250653,0.4255874673629243
30398,1.1077283372365339,383,473,0.03747072599531616,30.0,17.985948477751755,12.0,1.440625,16.0,1000,4.072395833333333,1746,37869,3.7681498829039812,1609,3.2010443864229763,0.8969555035128806,2.34192037470726,0.02810304449648712,0.0702576112412178
26292,0.7777777777777778,1120,980,0.03650793650793651,138.0,15.537301587301588,69.0,1.3652755784849568,46.0,2245,3.8328140164478723,2790,91531,3.134920634920635,3950,2.5267857142857144,0.8888888888888888,1.7817460317460319,0.05476190476190476,0.10952380952380952
24558,1.048951048951049,689,600,0.005244755244755245,10.0,17.625874125874127,4.0,1.3924816504661774,3.0,1188,3.9284864114263045,1952,47910,3.699300699300699,2116,2.0711175616835993,1.2045454545454546,2.076923076923077,0.006993006993006993,0.017482517482517484
24395,0.8668903803131991,593,775,0.06711409395973154,130.0,16.66331096196868,49.0,1.3501376115996508,60.0,1839,3.876350943142915,2244,70268,3.2248322147651005,2883,3.861720067453626,0.6633109619686801,2.057046979865772,0.05480984340044743,0.14541387024608501
21541,0.5652173913043478,71,65,0.6173913043478261,154.0,10.608695652173912,41.0,1.3754098360655738,71.0,131,3.8704918032786884,444,5763,2.3391304347826085,269,2.788732394366197,0.6173913043478261,1.1391304347826088,0.3565217391304348,1.3391304347826087
6630,2.929208804283165,1517,4924,0.061867935752528254,314.0,35.073170731707314,162.0,1.519454526951389,104.0,10407,4.357254316632178,5892,310495,7.553837001784652,12698,7.3704680290046145,0.9024390243902439,6.1909577632361685,0.09637120761451518,0.1867935752528257
19141,1.5343283582089553,2539,4626,0.003316749585406302,33.0,24.549585406301823,15.0,1.4488158125835957,10.0,12025,4.177013388816083,6266,375399,4.931343283582089,14868,4.8558487593540764,0.84212271973466,3.988391376451078,0.004975124378109453,0.010945273631840797
21670,1.6591511936339522,2801,5004,0.04144562334217507,405.0,25.904840848806366,190.0,1.450498534475035,125.0,12582,4.175133433168222,7059,396498,5.306697612732095,16005,4.714030703320243,0.9287135278514589,4.1717506631299734,0.0629973474801061,0.13428381962864722
8199,1.3495297805642634,965,1722,0.10658307210031348,371.0,22.6653605015674,154.0,1.416652259603748,136.0,4188,3.983195601811832,4183,139475,4.570532915360501,5832,5.043523316062176,0.7562695924764891,3.282131661442006,0.1206896551724138,0.2907523510971787
18431,1.2846441947565543,953,343,0.03745318352059925,154.0,20.99625468164794,41.0,1.5968605066000714,10.0,869,4.536924723510524,1355,31062,6.902621722846442,1843,0.9338929695697796,3.5692883895131087,3.254681647940075,0.15355805243445692,0.5767790262172284
26956,1.0052083333333333,297,386,0.020833333333333332,22.0,16.807291666666668,6.0,1.3783700030988535,8.0,761,3.8995971490548498,1510,30697,3.46875,1332,3.484848484848485,0.7734375,1.9817708333333333,0.015625,0.057291666666666664
24927,0.8846153846153846,138,161,0.027472527472527472,12.0,14.472527472527473,5.0,1.4164768413059985,5.0,273,3.9468488990129083,789,12462,3.302197802197802,601,3.3550724637681157,0.7582417582417582,1.5,0.027472527472527472,0.06593406593406594
24966,0.903114186851211,167,261,0.22837370242214533,164.0,17.0,75.0,1.3958884591899043,66.0,665,4.040097699979646,1323,24285,3.972318339100346,1148,5.874251497005988,0.5778546712802768,2.301038062283737,0.25951557093425603,0.5674740484429066
26843,0.8238095238095238,403,346,0.02142857142857143,18.0,16.14047619047619,10.0,1.2656734031568078,9.0,853,3.5509662192063725,1425,31954,3.216666666666667,1351,2.3523573200992556,0.9595238095238096,2.030952380952381,0.023809523809523808,0.04285714285714286
28156,0.8773946360153256,243,229,0.2796934865900383,150.0,15.068965517241379,65.0,1.391304347826087,73.0,435,3.9120264429188913,1092,18564,3.2375478927203063,845,2.477366255144033,0.9310344827586207,1.6666666666666667,0.24904214559386972,0.5747126436781609
33871,1.7133333333333334,172,257,0.23333333333333334,91.0,25.346666666666668,45.0,1.4210941609679115,35.0,552,4.0894266175697,1152,19031,5.733333333333333,860,4.0,1.1466666666666667,3.68,0.3,0.6066666666666667
23159,0.9815242494226328,415,425,0.10623556581986143,115.0,17.757505773672055,44.0,1.3700091039146833,46.0,924,3.8003641565873325,1645,36434,3.2378752886836026,1402,2.378313253012048,0.9584295612009238,2.1339491916859123,0.10161662817551963,0.26558891454965355
28438,0.6086956521739131,95,70,0.12173913043478261,28.0,13.217391304347826,11.0,1.325,14.0,170,3.7263157894736842,461,6904,2.7043478260869565,311,2.2736842105263158,0.8260869565217391,1.4782608695652173,0.09565217391304348,0.24347826086956523
29196,0.5205183585313174,350,241,0.032397408207343416,35.0,10.488120950323975,9.0,1.290362438220758,15.0,464,3.625205930807249,1065,21696,2.127429805615551,985,1.8142857142857143,0.755939524838013,1.0021598272138228,0.019438444924406047,0.0755939524838013
28031,0.9259259259259259,37,50,2.0555555555555554,233.0,15.74074074074074,77.0,1.316470588235294,111.0,89,3.704705882352941,318,3875,2.9444444444444446,159,3.2972972972972974,0.6851851851851852,1.6481481481481481,1.4259259259259258,4.314814814814815
31736,0.7780269058295964,465,347,0.06726457399103139,78.0,12.988789237668161,31.0,1.3556015881235974,30.0,697,3.8404971517348523,1361,27513,2.975336322869955,1327,1.853763440860215,1.0426008968609866,1.562780269058296,0.06950672645739911,0.17488789237668162
28976,0.7294048856548857,17379,11227,0.006756756756756757,302.0,15.14864864864865,124.0,1.2720827900912646,104.0,28827,3.7379400260756195,9758,1071428,3.339981808731809,51409,1.9581103630818804,1.1290930353430353,1.872856029106029,0.008056133056133057,0.01962058212058212
28515,0.7762257298505378,14329,11114,0.00677468920240257,285.0,15.442310378544489,136.0,1.3313749700365893,97.0,28427,3.8328471345933797,11432,1036672,3.3237183964240815,47589,2.3211668644008654,1.0007682637239839,1.985402989244308,0.009498533314708759,0.019905014666852912
28516,0.6730478589420655,11761,8016,0.013685978169605373,453.0,14.953316540722083,183.0,1.3153222455557179,163.0,22619,3.7738609947555783,9647,823334,3.064063811922754,36493,2.102882407958507,0.9874895046179681,1.8991603694374475,0.015365239294710327,0.03803526448362721
33854,0.6320754716981132,265,201,0.6194968553459119,390.0,11.726415094339623,132.0,1.35076427996782,197.0,364,3.7299544113703407,779,17311,2.3553459119496853,749,1.8264150943396227,0.8333333333333334,1.1446540880503144,0.41509433962264153,1.2264150943396226
9055,0.6189069423929099,515,419,0.04283604135893648,76.0,11.3205317577548,24.0,1.4123173277661796,29.0,706,3.846816283924843,1615,35097,2.2629246676514034,1532,1.974757281553398,0.7607090103397341,1.0428360413589366,0.03545051698670606,0.11225997045790251
9056,2.0,25,6,1.0,17.0,22.0,9.0,1.7272727272727273,3.0,9,4.787878787878788,40,400,10.333333333333334,31,0.24,8.333333333333334,3.0,3.0,5.666666666666667
29446,0.7692307692307693,119,110,0.23076923076923078,93.0,12.916083916083917,36.0,1.31510557661072,33.0,208,3.693015701136979,561,8473,2.825174825174825,404,2.3949579831932772,0.8321678321678322,1.4545454545454546,0.2517482517482518,0.6503496503496503
29458,0.5932203389830508,281,210,0.0423728813559322,31.0,12.330508474576272,11.0,1.326918671248568,15.0,427,3.6462772050400916,988,19553,2.553672316384181,904,2.2170818505338077,0.7937853107344632,1.2062146892655368,0.031073446327683617,0.08757062146892655
29876,0.6303191489361702,281,237,0.02127659574468085,24.0,11.88563829787234,12.0,1.3723428059968672,8.0,428,3.761467889908257,1060,20374,2.4281914893617023,913,2.2491103202846974,0.7473404255319149,1.1382978723404256,0.031914893617021274,0.06382978723404255
32040,0.45144356955380577,588,344,0.01837270341207349,34.0,11.332020997375327,11.0,1.3739432541980312,14.0,807,3.6979733642154025,1519,38837,2.1286089238845145,1622,1.7585034013605443,0.7716535433070866,1.0590551181102361,0.014435695538057743,0.04461942257217848
29487,0.7261146496815286,210,228,0.0031847133757961785,6.0,13.404458598726114,3.0,1.4381088144452363,1.0,498,3.9885958660014253,1137,20520,2.799363057324841,879,3.1857142857142855,0.6687898089171974,1.585987261146497,0.009554140127388535,0.01910828025477707
29445,0.4297520661157025,187,104,0.3140495867768595,129.0,11.322314049586776,36.0,1.3354014598540147,76.0,238,3.7204379562043797,728,12234,2.272727272727273,550,1.9411764705882353,0.7727272727272727,0.9834710743801653,0.1487603305785124,0.5330578512396694
32346,0.634185303514377,546,397,0.33706070287539935,412.0,11.8258785942492,142.0,1.3478319600162096,211.0,833,3.755099284074024,1534,34526,2.3722044728434506,1485,1.7197802197802199,0.8722044728434505,1.3306709265175718,0.2268370607028754,0.65814696485623
29525,0.7064846416382252,350,414,0.14675767918088736,175.0,12.447098976109215,50.0,1.3583767480120648,86.0,744,3.774197970935015,1468,33886,2.5426621160409555,1490,3.257142857142857,0.5972696245733788,1.2696245733788396,0.08532423208191127,0.2986348122866894
32041,0.5774647887323944,510,287,0.02012072434607646,29.0,12.020120724346077,11.0,1.350686307331771,10.0,587,3.765148978908604,1255,27525,2.5593561368209254,1272,1.4941176470588236,1.0261569416498995,1.1810865191146882,0.022132796780684104,0.05835010060362173
20919,0.7782942133395305,2950,3349,0.01905647222867767,209.0,13.215198698582384,76.0,1.3880946100413258,82.0,6549,3.8863096808230018,6033,267708,2.716012084592145,11687,2.9616949152542373,0.6855682082268185,1.5219614222635371,0.017662096211945155,0.048570764582849174
29509,0.630057803468208,141,218,0.008670520231213872,7.0,11.393063583815028,4.0,1.3515981735159817,3.0,388,3.7168949771689497,928,17932,2.0751445086705202,718,4.092198581560283,0.407514450867052,1.1213872832369942,0.011560693641618497,0.02023121387283237
29548,0.5310344827586206,286,231,0.013793103448275862,14.0,11.935632183908046,7.0,1.3243451463790448,6.0,555,3.7696456086286596,1157,23774,2.432183908045977,1058,2.699300699300699,0.6574712643678161,1.2758620689655173,0.016091954022988506,0.03218390804597701
29579,0.5457967377666249,402,435,0.037641154328732745,74.0,11.485570890840652,31.0,1.3739348918505572,30.0,881,3.8549268079528076,1713,43062,2.2396486825595985,1785,3.4402985074626864,0.5043914680050188,1.1053952321204517,0.03889585947302384,0.09284818067754078
32339,0.7633928571428571,1016,1026,0.024553571428571428,83.0,13.520089285714286,34.0,1.3315172527653953,33.0,2096,3.7345220406141655,2705,82749,2.5751488095238093,3461,2.406496062992126,0.7559523809523809,1.5595238095238095,0.025297619047619048,0.061755952380952384
29168,0.847972972972973,147,251,0.057432432432432436,51.0,15.75,19.0,1.3024453024453024,17.0,570,3.594809094809095,1037,20518,2.5574324324324325,757,4.149659863945578,0.4966216216216216,1.9256756756756757,0.06418918918918919,0.17229729729729729
31716,0.6559139784946236,550,366,0.15591397849462366,239.0,12.413978494623656,68.0,1.3656705644579183,87.0,753,3.85116211924354,1543,32031,2.8422939068100357,1586,1.8836363636363636,0.985663082437276,1.3494623655913978,0.12186379928315412,0.4283154121863799
28954,1.263157894736842,160,144,0.40350877192982454,108.0,18.05263157894737,38.0,1.4217687074829932,46.0,237,4.144800777453838,763,10390,4.008771929824562,457,1.85625,1.4035087719298245,2.0789473684210527,0.3333333333333333,0.9473684210526315
28894,1.4128440366972477,142,154,0.08256880733944955,32.0,17.05504587155963,12.0,1.465841850457235,9.0,237,4.252286175363098,646,9519,3.9541284403669725,431,2.035211267605634,1.3027522935779816,2.1743119266055047,0.11009174311926606,0.29357798165137616
30405,0.8826530612244898,235,173,0.12755102040816327,71.0,15.918367346938776,32.0,1.4307692307692308,25.0,398,4.069871794871795,910,15327,3.4846938775510203,683,1.9063829787234043,1.1989795918367347,2.0306122448979593,0.16326530612244897,0.3622448979591837
32562,0.6212406015037594,904,661,0.06954887218045112,188.0,13.368421052631579,71.0,1.312218785151856,74.0,1626,3.641661979752531,2473,63433,2.7349624060150375,2910,2.2190265486725664,0.849624060150376,1.5281954887218046,0.06672932330827068,0.17669172932330826
25035,0.6239436619718309,444,443,0.07746478873239436,113.0,12.787323943661972,39.0,1.277673752615927,55.0,1009,3.581561846018284,1593,40270,2.119718309859155,1505,2.3896396396396398,0.6253521126760564,1.4211267605633804,0.054929577464788736,0.1591549295774648
25627,0.6425619834710744,282,311,0.1590909090909091,179.0,13.227272727272727,59.0,1.3000624804748515,77.0,682,3.570602936582318,1360,28259,2.1549586776859506,1043,2.698581560283688,0.5826446280991735,1.4090909090909092,0.12190082644628099,0.36983471074380164
25713,0.7664728682170543,770,791,0.003875968992248062,13.0,14.590116279069768,3.0,1.329680547253769,4.0,1705,3.7894666932323835,2372,70362,2.872093023255814,2964,2.8493506493506495,0.7461240310077519,1.6521317829457365,0.0029069767441860465,0.012596899224806201
25629,0.6082474226804123,278,177,0.09278350515463918,68.0,12.436426116838488,26.0,1.3296490743299254,27.0,395,3.7444045316385743,916,16796,2.625429553264605,764,1.7482014388489209,0.9553264604810997,1.3573883161512028,0.08934707903780069,0.23367697594501718
27444,0.7930007446016382,3454,3195,0.042938694465127825,424.0,14.199553239017126,153.0,1.3472469847928683,173.0,6580,3.7952281069743052,6022,264916,2.842392653263837,11452,2.3155761436016213,0.8572846860263093,1.6331595929511045,0.0379746835443038,0.10523703152146935
28215,0.6254008980115459,3215,2925,0.03506521274321146,368.0,13.454778704297627,109.0,1.334874777523519,164.0,7216,3.7770626748029494,5526,290867,2.7577506948898867,12898,3.011819595645412,0.6874064571306393,1.5428693607013042,0.023305537737866155,0.07868291639940132
27013,1.076215505913272,465,819,0.24310118265440211,424.0,15.565045992115637,206.0,1.370873786407767,185.0,1439,3.9268889826931193,2190,57298,3.181340341655716,2421,4.2064516129032254,0.6110381077529566,1.8909329829172141,0.2706964520367937,0.557161629434954
22216,0.6618998978549541,495,648,0.13687436159346272,266.0,14.783452502553626,59.0,1.2910246666206038,134.0,1636,3.6253022870172043,2244,63604,2.4473953013278855,2396,3.8404040404040405,0.5056179775280899,1.6710929519918285,0.0602655771195097,0.27170582226762
22218,0.8337078651685393,242,371,0.056179775280898875,65.0,15.435955056179775,29.0,1.368467025767943,25.0,986,3.969282282719464,1479,33915,3.359550561797753,1495,5.177685950413223,0.5438202247191011,2.215730337078652,0.0651685393258427,0.14606741573033707
32026,0.7829119442022667,571,898,0.10810810810810811,258.0,15.09851787271142,77.0,1.2951842014089388,124.0,2300,3.6974246448781614,2572,79696,2.7218831734960767,3122,4.467600700525394,0.4978204010462075,2.005231037489102,0.06713164777680906,0.22493461203138623
